,DENSITY,POP,City,State,abrev
8184,165.5178778,125,Bingham Lake,Minnesota,MN
7631,949.33387296,1152,Bingham Farms,Michigan,MI
3299,292.42560542,80,Bingham,Illinois,IL
13809,734.27219848,640,Binger,Oklahoma,OK
18297,1185.9332013,737,Bingen,Washington,WA
12510,472.95785207,167,Binford,North Dakota,ND
11969,482.11114332,1403,Biltmore Forest,North Carolina,NC
8993,1069.3374526,45968,Biloxi,Mississippi,MS
40,120.05017416,141,Billingsley,Alabama,AL
13808,780.12950577,502,Billings,Oklahoma,OK
10219,2490.7316066,109550,Billings,Montana,MT
9343,1237.112795,1105,Billings,Missouri,MO
14669,1871.0045699,1218,Biglerville,Pennsylvania,PA
3297,806.54592999,272,Biggsville,Illinois,IL
1242,2753.5121212,1724,Biggs,California,CA
745,340.15813754,341,Biggers,Arkansas,AR
8182,240.11042135,442,Bigfork,Minnesota,MN
9341,250.47331456,24,Bigelow,Missouri,MO
743,384.98961863,331,Bigelow,Arkansas,AR
8180,595.2732223,234,Bigelow,Minnesota,MN
16646,1285.7499634,712,Big Wells,Texas,TX
17779,83.9395979,503,Big Water,Utah,UT
10218,1824.1612801,1682,Big Timber,Montana,MT
18066,1057.4584864,5218,Big Stone Gap,Virginia,VA
15912,384.03215648,460,Big Stone City,South Dakota,SD
10392,860.00968092,381,Big Springs,Nebraska,NE
16645,1473.6890841,28162,Big Spring,Texas,TX
16227,750.75812008,524,Big Sandy,Tennessee,TN
16644,846.46805765,1380,Big Sandy,Texas,TX
10217,1223.2106291,583,Big Sandy,Montana,MT
14670,873.56723276,604,Big Run,Pennsylvania,PA
3298,264.65983209,1142,Big Rock,Illinois,IL
7630,2338.4069102,10395,Big Rapids,Michigan,MI
19404,1031.6316344,524,Big Piney,Wyoming,WY
16643,1367.0609303,3265,Big Lake,Texas,TX
8183,1577.624412,11107,Big Lake,Minnesota,MN
9342,87.600890778,145,Big Lake,Missouri,MO
744,96.465668412,103,Big Flat,Arkansas,AR
18844,126.55004573,60,Big Falls,Wisconsin,WI
8181,35.081389546,212,Big Falls,Minnesota,MN
8992,129.51539119,147,Big Creek,Mississippi,MS
13807,115.34879305,253,Big Cabin,Oklahoma,OK
18843,440.18595611,1437,Big Bend,Wisconsin,WI
14668,105.37177548,1875,Big Beaver,Pennsylvania,PA
1241,846.26111779,5281,Big Bear Lake,California,CA
7070,18.392503875,203,Bienville,Louisiana,LA
7355,715.1043878,21514,Biddeford,Maine,ME
17778,572.22685674,327,Bicknell,Utah,UT
4527,2117.7201132,2858,Bicknell,Indiana,IN
12916,5722.2480088,13854,Bexley,Ohio,OH
5139,153.38039389,69,Bevington,Iowa,IA
16642,609.2401163,1238,Bevil Oaks,Texas,TX
9340,673.89358605,696,Bevier,Missouri,MO
4526,168.84494737,605,Beverly Shores,Indiana,IN
1240,5987.9702844,34183,Beverly Hills,California,CA
7629,2586.8653727,10410,Beverly Hills,Michigan,MI
9339,5964.4021571,556,Beverly Hills,Missouri,MO
16641,3025.3498102,1992,Beverly Hills,Texas,TX
2072,1206.2417478,400,Beverly Beach,Florida,FL
6058,742.36986195,148,Beverly,Kansas,KS
7534,2804.0636682,42312,Beverly,Massachusetts,MA
18584,1535.0492897,674,Beverly,West Virginia,WV
10926,4589.337174,2484,Beverly,New Jersey,NJ
12915,1935.8397565,1321,Beverly,Ohio,OH
11968,859.66494289,1305,Beulaville,North Carolina,NC
12509,1343.2901427,3191,Beulah,North Dakota,ND
7628,830.92022398,344,Beulah,Michigan,MI
8991,688.64229792,319,Beulah,Mississippi,MS
2503,314.06425258,371,Between,Georgia,GA
12914,1198.6325714,625,Bettsville,Ohio,OH
478,8.5556866739,13,Bettles,Alaska,AK
7383,319.20052387,316,Betterton,Maryland,MD
5138,1715.8810884,36543,Bettendorf,Iowa,IA
15632,314.87296168,347,Bethune,South Carolina,SC
1699,1462.7888415,237,Bethune,Colorado,CO
2502,283.28556133,706,Bethlehem,Georgia,GA
18583,660.48774437,2341,Bethlehem,West Virginia,WV
14667,3964.8843328,75790,Bethlehem,Pennsylvania,PA
12913,1965.1041231,1226,Bethesda,Ohio,OH
16226,322.50472916,720,Bethel Springs,Tennessee,TN
14666,2784.8415677,32501,Bethel Park,Pennsylvania,PA
742,1244.2638005,2752,Bethel Heights,Arkansas,AR
13806,113.13335674,3199,Bethel Acres,Oklahoma,OK
9338,826.32356793,114,Bethel,Missouri,MO
477,146.1528727,6493,Bethel,Alaska,AK
8179,507.08317041,497,Bethel,Minnesota,MN
1990,489.57053691,196,Bethel,Delaware,DE
11967,1515.2927696,1607,Bethel,North Carolina,NC
12912,1960.3080493,2798,Bethel,Ohio,OH
1989,1061.3893306,1222,Bethany Beach,Delaware,DE
13805,3694.7912027,19317,Bethany,Oklahoma,OK
9337,695.76496248,3090,Bethany,Missouri,MO
3296,1236.2715871,1268,Bethany,Illinois,IL
4525,908.99023833,86,Bethany,Indiana,IN
18582,1175.2309998,861,Bethany,West Virginia,WV
14665,456.17096113,227,Bethany,Pennsylvania,PA
11966,529.13478172,359,Bethania,North Carolina,NC
3295,1238.9638009,9298,Bethalto,Illinois,IL
13804,345.19339297,175,Bessie,Oklahoma,OK
11965,1117.7404294,5527,Bessemer City,North Carolina,NC
7627,317.69771783,1747,Bessemer,Michigan,MI
14664,643.90203148,1065,Bessemer,Pennsylvania,PA
39,654.61275012,26538,Bessemer,Alabama,AL
7382,4695.2833797,3261,Berwyn Heights,Maryland,MD
3294,14065.225814,54917,Berwyn,Illinois,IL
10391,317.13275829,81,Berwyn,Nebraska,NE
14663,3251.9145172,10002,Berwick,Pennsylvania,PA
7069,758.05289386,4471,Berwick,Louisiana,LA
9336,918.99244972,753,Bertrand,Missouri,MO
10390,1262.7576024,700,Bertrand,Nebraska,NE
16640,1136.7460966,1460,Bertram,Texas,TX
5137,174.62701345,293,Bertram,Iowa,IA
1698,635.09198547,7946,Berthoud,Colorado,CO
12508,416.07710726,493,Berthold,North Dakota,ND
8178,439.95180924,477,Bertha,Minnesota,MN
18065,1913.465552,4342,Berryville,Virginia,VA
741,909.86111562,5519,Berryville,Arkansas,AR
16639,788.99453991,1033,Berryville,Texas,TX
14662,612.01107993,371,Berrysburg,Pennsylvania,PA
16225,570.79807833,517,Berry Hill,Tennessee,TN
38,101.98436628,1098,Berry,Alabama,AL
6657,1021.4187685,260,Berry,Kentucky,KY
7626,1894.5745513,1739,Berrien Springs,Michigan,MI
14661,2242.2588711,952,Bernville,Pennsylvania,PA
9335,1446.6442998,1892,Bernie,Missouri,MO
7068,502.22987603,1620,Bernice,Louisiana,LA
13803,668.78680987,578,Bernice,Oklahoma,OK
4524,2001.3369965,4159,Berne,Indiana,IN
10925,598.80667807,7686,Bernardsville,New Jersey,NJ
5136,1250.108634,116,Bernard,Iowa,IA
11232,2067.8082093,10105,Bernalillo,New Mexico,NM
6057,576.47227625,164,Bern,Kansas,KS
11964,1147.7086693,2616,Bermuda Run,North Carolina,NC
12911,446.79140539,716,Berlin Heights,Ohio,OH
10887,166.26717862,10200,Berlin,New Hampshire,NH
14660,2143.8987067,1963,Berlin,Pennsylvania,PA
7381,1425.5402608,4818,Berlin,Maryland,MD
3293,176.09573125,176,Berlin,Illinois,IL
18842,936.75456364,5416,Berlin,Wisconsin,WI
12507,373.62631585,36,Berlin,North Dakota,ND
10924,2101.9820159,7554,Berlin,New Jersey,NJ
2501,663.04841765,554,Berlin,Georgia,GA
7625,5898.8998818,15425,Berkley,Michigan,MI
5135,168.4915706,34,Berkley,Iowa,IA
12910,54.805566574,232,Berkey,Ohio,OH
2500,1218.6056289,2129,Berkeley Lake,Georgia,GA
1239,11613.866969,121643,Berkeley,California,CA
9334,1788.6410325,8897,Berkeley,Missouri,MO
3292,3620.0853082,5073,Berkeley,Illinois,IL
740,370.22495405,483,Bergman,Arkansas,AR
12909,1100.3651409,620,Bergholz,Ohio,OH
9333,701.13976962,220,Berger,Missouri,MO
10923,9462.0367685,27479,Bergenfield,New Jersey,NJ
11377,1479.7999737,1090,Bergen,New York,NY
12506,10.672232186,8,Bergen,North Dakota,ND
15911,1116.3734132,1992,Beresford,South Dakota,SD
6656,956.1739646,15787,Berea,Kentucky,KY
12908,3296.6780877,18655,Berea,Ohio,OH
7624,448.25924759,507,Benzonia,Michigan,MI
18581,989.52424384,1284,Benwood,West Virginia,WV
739,1538.3797937,51111,Bentonville,Arkansas,AR
8990,294.15271747,419,Bentonia,Mississippi,MS
12907,851.59654937,292,Benton Ridge,Ohio,OH
7623,2242.8739283,9826,Benton Harbor,Michigan,MI
18296,1412.0995378,3440,Benton City,Washington,WA
9332,982.66171701,102,Benton City,Missouri,MO
6056,621.73385852,869,Benton,Kansas,KS
738,1627.5891038,36403,Benton,Arkansas,AR
9331,1348.1041109,857,Benton,Missouri,MO
7067,965.87102016,2087,Benton,Louisiana,LA
3291,1261.893527,6913,Benton,Illinois,IL
14659,1358.6029175,811,Benton,Pennsylvania,PA
37,139.10812836,42,Benton,Alabama,AL
16224,419.10226051,1271,Benton,Tennessee,TN
18841,1145.4538991,942,Benton,Wisconsin,WI
6655,992.77967193,4469,Benton,Kentucky,KY
5134,60.994940711,41,Benton,Iowa,IA
14658,675.99988005,2498,Bentleyville,Pennsylvania,PA
12906,332.80416588,851,Bentleyville,Ohio,OH
3290,230.61000907,33,Bentley,Illinois,IL
6055,1713.2165064,520,Bentley,Kansas,KS
612,117.02840047,4873,Benson,Arizona,AZ
14657,531.60150882,188,Benson,Pennsylvania,PA
3289,2516.025423,411,Benson,Illinois,IL
11963,1373.183962,3832,Benson,North Carolina,NC
8177,970.73902403,3070,Benson,Minnesota,MN
3288,3310.7414673,18226,Bensenville,Illinois,IL
8989,435.16169722,424,Benoit,Mississippi,MS
10389,1822.8793723,1521,Bennington,Nebraska,NE
13802,646.37298951,362,Bennington,Oklahoma,OK
6054,1488.8542379,626,Bennington,Kansas,KS
15631,1284.3773998,7868,Bennettsville,South Carolina,SC
5133,1883.17111,390,Bennett,Iowa,IA
1697,433.59440919,2512,Bennett,Colorado,CO
10388,1831.2443457,954,Bennet,Nebraska,NE
3287,1358.452604,1440,Benld,Illinois,IL
10387,1027.4563395,824,Benkelman,Nebraska,NE
16638,240.69698164,253,Benjamin,Texas,TX
1238,2192.8678188,28306,Benicia,California,CA
6654,1852.9953793,434,Benham,Kentucky,KY
10386,1202.4375415,231,Benedict,Nebraska,NE
12505,292.12497142,73,Benedict,North Dakota,ND
6053,465.09692821,68,Benedict,Kansas,KS
14656,1439.1503716,650,Bendersville,Pennsylvania,PA
14374,2949.8060285,97590,Bend,Oregon,OR
16637,2189.5878625,23566,Benbrook,Texas,TX
16636,790.65772299,1400,Benavides,Texas,TX
8176,243.56527636,123,Bena,Minnesota,MN
737,36.759107472,144,Ben Lomond,Arkansas,AR
14655,2093.8821397,363,Ben Avon Heights,Pennsylvania,PA
14654,4599.6683319,1743,Ben Avon,Pennsylvania,PA
11376,804.94020895,351,Bemus Point,New York,NY
8175,1074.5616675,15404,Bemidji,Minnesota,MN
3286,2202.4286819,1681,Bement,Illinois,IL
8988,1914.2760436,1950,Belzoni,Mississippi,MS
11962,77.002520811,947,Belwood,North Carolina,NC
6052,1684.5590874,195,Belvue,Kansas,KS
11961,1232.8535426,2073,Belville,North Carolina,NC
8174,378.11067141,356,Belview,Minnesota,MN
3285,2087.2146567,25194,Belvidere,Illinois,IL
10922,1777.2325226,2576,Belvidere,New Jersey,NJ
15910,75.012914293,57,Belvidere,South Dakota,SD
10385,95.974550596,46,Belvidere,Nebraska,NE
1237,4060.652891,2109,Belvedere,California,CA
8173,51.026321035,102,Beltrami,Minnesota,MN
9330,1669.4050579,23598,Belton,Missouri,MO
16635,1099.2606323,22222,Belton,Texas,TX
15630,1168.4118872,4402,Belton,South Carolina,SC
10216,1675.1856764,566,Belt,Montana,MT
6051,204.36479228,84,Belpre,Kansas,KS
12905,1833.9272962,6391,Belpre,Ohio,OH
18840,2137.9219302,37018,Beloit,Wisconsin,WI
6050,951.34884698,3726,Beloit,Kansas,KS
12904,951.66421403,928,Beloit,Ohio,OH
12903,324.67772087,144,Belmore,Ohio,OH
1236,5851.0765466,27113,Belmont,California,CA
18580,2136.6222427,872,Belmont,West Virginia,WV
11960,1040.1067808,12495,Belmont,North Carolina,NC
12902,1652.5014138,440,Belmont,Ohio,OH
18839,1129.7580656,993,Belmont,Wisconsin,WI
8987,425.24156655,2011,Belmont,Mississippi,MS
11375,914.81078738,911,Belmont,New York,NY
5132,806.03332942,2296,Belmond,Iowa,IA
10921,5345.6164363,5587,Belmar,New Jersey,NJ
10384,1756.3086297,418,Bellwood,Nebraska,NE
3284,7855.4094557,18839,Bellwood,Illinois,IL
14653,4146.0064744,1752,Bellwood,Pennsylvania,PA
12901,680.60387588,1897,Bellville,Ohio,OH
2499,120.69755608,119,Bellville,Georgia,GA
16634,1606.1945755,4266,Bellville,Texas,TX
16223,1036.2500045,2458,Bells,Tennessee,TN
16633,667.50759542,1494,Bells,Texas,TX
11374,1437.4497442,2056,Bellport,New York,NY
18016,2194.196325,3004,Bellows Falls,Vermont,VT
3283,830.41614812,270,Bellmont,Illinois,IL
16632,1568.1412243,10715,Bellmead,Texas,TX
10920,3811.280106,11374,Bellmawr,New Jersey,NJ
18295,3273.5033302,90665,Bellingham,Washington,WA
8172,387.89928351,150,Bellingham,Minnesota,MN
1234,12604.947565,77131,Bellflower,California,CA
3282,957.15708845,351,Bellflower,Illinois,IL
9327,654.40264651,366,Bellflower,Missouri,MO
6653,4061.8644688,329,Bellewood,Kentucky,KY
14652,8025.4860805,8097,Bellevue,Pennsylvania,PA
10383,3235.9437978,53627,Bellevue,Nebraska,NE
3007,1649.308282,2428,Bellevue,Idaho,ID
18838,1097.7312482,15733,Bellevue,Wisconsin,WI
18294,4411.2337527,147599,Bellevue,Washington,WA
12900,1314.8790605,7936,Bellevue,Ohio,OH
7622,1268.9042467,1290,Bellevue,Michigan,MI
5131,1583.6829612,2196,Bellevue,Iowa,IA
3281,872.25488512,1945,Bellevue,Illinois,IL
6652,6183.902331,5772,Bellevue,Kentucky,KY
16631,412.23667677,347,Bellevue,Texas,TX
6049,922.11850072,1887,Belleville,Kansas,KS
7621,3431.1776266,3885,Belleville,Michigan,MI
736,226.59398522,423,Belleville,Arkansas,AR
3280,1780.3317821,41290,Belleville,Illinois,IL
18837,1544.1163795,2450,Belleville,Wisconsin,WI
2071,1309.8165486,5022,Belleview,Florida,FL
11372,9363.8911837,1165,Bellerose,New York,NY
9326,539.56045159,182,Bellerive Acres,Missouri,MO
6651,3039.5516802,891,Bellemeade,Kentucky,KY
14650,3395.3050606,6281,Bellefonte,Pennsylvania,PA
735,754.26066762,469,Bellefonte,Arkansas,AR
1988,6585.489984,1167,Bellefonte,Delaware,DE
6650,947.01527947,834,Bellefonte,Kentucky,KY
9325,2372.0801344,10456,Bellefontaine Neighbors,Missouri,MO
12898,1310.5611189,13166,Bellefontaine,Ohio,OH
8170,553.17173606,175,Bellechester,Minnesota,MN
2068,1916.9153141,114,Belleair Shore,Florida,FL
2067,4775.5064564,2199,Belleair Bluffs,Florida,FL
2066,3375.338415,1609,Belleair Beach,Florida,FL
2065,2436.1060495,4217,Belleair,Florida,FL
14651,4154.3410875,1040,Belle Vernon,Pennsylvania,PA
12899,533.61759523,217,Belle Valley,Ohio,OH
11373,889.43719698,787,Belle Terre,New York,NY
3279,341.10784364,350,Belle Rive,Illinois,IL
3278,114.13470072,50,Belle Prairie City,Illinois,IL
8171,1208.7010419,7168,Belle Plaine,Minnesota,MN
5130,768.51312244,2443,Belle Plaine,Iowa,IA
6048,1886.7237535,1568,Belle Plaine,Kansas,KS
16222,938.34032161,2881,Belle Meade,Tennessee,TN
2070,2986.4363887,7166,Belle Isle,Florida,FL
18064,327.93117393,502,Belle Haven,Virginia,VA
2069,2855.2617138,20058,Belle Glade,Florida,FL
15909,633.16088467,5602,Belle Fourche,South Dakota,SD
12897,1165.7115519,810,Belle Center,Ohio,OH
9324,1112.5564662,1485,Belle,Missouri,MO
18579,1654.8675559,1142,Belle,West Virginia,WV
12896,2323.3071676,7284,Bellbrook,Ohio,OH
12895,2459.4455445,4064,Bellaire,Ohio,OH
16630,5272.9586738,18966,Bellaire,Texas,TX
7620,572.3888949,1069,Bellaire,Michigan,MI
734,632.95604886,28661,Bella Vista,Arkansas,AR
9322,5569.0100353,727,Bella Villa,Missouri,MO
1235,17217.75875,42331,Bell Gardens,California,CA
9323,777.70978519,428,Bell City,Missouri,MO
18836,20.180141433,112,Bell Center,Wisconsin,WI
16221,909.73123138,541,Bell Buckle,Tennessee,TN
14649,257.32331035,1381,Bell Acres,Pennsylvania,PA
2064,297.93984271,488,Bell,Florida,FL
1233,14292.806983,35728,Bell,California,CA
3277,99.292241478,105,Belknap,Illinois,IL
36,147.93902527,205,Belk,Alabama,AL
18578,905.19110721,1866,Belington,West Virginia,WV
11959,992.83285966,1580,Belhaven,North Carolina,NC
10215,2361.5667495,8993,Belgrade,Montana,MT
10382,614.75970906,115,Belgrade,Nebraska,NE
8169,638.04782537,773,Belgrade,Minnesota,MN
18835,1087.3881068,2341,Belgium,Wisconsin,WI
3276,851.08053916,369,Belgium,Illinois,IL
12504,940.60179512,999,Belfield,North Dakota,ND
7354,197.23656192,6714,Belfast,Maine,ME
11231,858.17166055,7116,Belen,New Mexico,NM
7619,1216.6464762,5747,Belding,Michigan,MI
10381,732.48167425,109,Belden,Nebraska,NE
7066,160.97238777,251,Belcher,Louisiana,LA
9329,3507.8196407,2689,Bel-Ridge,Missouri,MO
9328,2224.5052699,1404,Bel-Nor,Missouri,MO
6047,1193.469008,8073,Bel Aire,Kansas,KS
7380,3307.4661126,10044,Bel Air,Maryland,MD
8168,317.47915881,91,Bejou,Minnesota,MN
13801,292.3398516,1232,Beggs,Oklahoma,OK
16629,2083.6495067,12863,Beeville,Texas,TX
16220,95.149092281,458,Beersheba Springs,Tennessee,TN
10380,1639.3325544,656,Beemer,Nebraska,NE
733,86.071148229,98,Beedeville,Arkansas,AR
6649,4888.4246054,1360,Beechwood Village,Kentucky,KY
3275,506.62459835,457,Beecher City,Illinois,IL
3274,1527.6620713,4460,Beecher,Illinois,IL
11958,49.841156843,323,Beech Mountain,North Carolina,NC
4523,3376.601719,14839,Beech Grove,Indiana,IN
14648,1275.0153763,691,Beech Creek,Pennsylvania,PA
18577,408.74035622,475,Beech Bottom,West Virginia,WV
732,806.8211172,8137,Beebe,Arkansas,AR
16628,794.60149199,6765,Bee Cave,Texas,TX
10379,752.83713552,188,Bee,Nebraska,NE
16627,425.50923739,471,Bedias,Texas,TX
3273,101.27752463,601,Bedford Park,Illinois,IL
12894,2318.7830547,10534,Bedford Heights,Ohio,OH
6648,2134.5984291,581,Bedford,Kentucky,KY
18063,755.66569595,6585,Bedford,Virginia,VA
12893,2346.417836,12561,Bedford,Ohio,OH
16626,4938.1909345,49464,Bedford,Texas,TX
5129,873.55575942,1400,Bedford,Iowa,IA
14647,2494.7497531,2707,Bedford,Pennsylvania,PA
4522,1092.3975853,13284,Bedford,Indiana,IN
16625,676.87729433,824,Beckville,Texas,TX
18576,1703.4135227,16183,Beckley,West Virginia,WV
8167,465.39752302,4912,Becker,Minnesota,MN
3272,1656.7278835,1015,Beckemeyer,Illinois,IL
14646,1814.1790627,957,Bechtelsville,Pennsylvania,PA
3271,1208.8432899,337,Beaverville,Illinois,IL
14645,1264.885169,970,Beavertown,Pennsylvania,PA
35,39.886939271,183,Beaverton,Alabama,AL
7618,1149.753509,1179,Beaverton,Michigan,MI
14373,5053.447902,98962,Beaverton,Oregon,OR
12892,585.81317468,369,Beaverdam,Ohio,OH
12891,1782.3772335,47391,Beavercreek,Ohio,OH
14644,3257.7296009,841,Beaver Meadows,Pennsylvania,PA
14643,3941.3197995,8387,Beaver Falls,Pennsylvania,PA
18834,2280.1774769,16355,Beaver Dam,Wisconsin,WI
6647,1180.797792,3589,Beaver Dam,Kentucky,KY
10378,633.30673258,415,Beaver Crossing,Nebraska,NE
8166,537.08452498,284,Beaver Creek,Minnesota,MN
10377,579.19224228,573,Beaver City,Nebraska,NE
8165,215.32562956,172,Beaver Bay,Minnesota,MN
5128,196.32868151,49,Beaver,Iowa,IA
12890,1112.1987533,434,Beaver,Ohio,OH
14642,4693.9615406,4299,Beaver,Pennsylvania,PA
13800,1214.7779872,1404,Beaver,Oklahoma,OK
731,308.00001471,97,Beaver,Arkansas,AR
17777,464.60620452,3104,Beaver,Utah,UT
18293,3961.8194899,327,Beaux Arts Village,Washington,WA
8986,354.80125137,325,Beauregard,Mississippi,MS
1232,1640.5161913,49241,Beaumont,California,CA
16624,1438.3702613,118428,Beaumont,Texas,TX
8985,262.52928218,905,Beaumont,Mississippi,MS
15629,554.62957769,13357,Beaufort,South Carolina,SC
11957,905.734455,4391,Beaufort,North Carolina,NC
6646,525.40484993,1206,Beattyville,Kentucky,KY
6046,823.8374432,189,Beattie,Kansas,KS
34,204.77152897,277,Beatrice,Alabama,AL
10376,1306.7221346,12274,Beatrice,Nebraska,NE
16623,623.03127598,663,Beasley,Texas,TX
3270,1520.2240969,5502,Beardstown,Illinois,IL
8164,450.97541997,212,Beardsley,Minnesota,MN
730,539.73704311,871,Bearden,Arkansas,AR
13799,17.919870595,133,Bearden,Oklahoma,OK
10214,716.80408794,82,Bearcreek,Montana,MT
17776,493.68089396,887,Bear River City,Utah,UT
19403,266.76520349,513,Bear River,Wyoming,WY
7617,912.39484451,288,Bear Lake,Michigan,MI
14641,221.64733759,154,Bear Lake,Pennsylvania,PA
11956,256.06348403,68,Bear Grass,North Carolina,NC
14640,130.51486237,253,Bear Creek Village,Pennsylvania,PA
16622,391.56467805,461,Bear Creek,Texas,TX
33,76.462175275,1042,Bear Creek,Alabama,AL
18833,478.31422256,441,Bear Creek,Wisconsin,WI
16219,518.0290625,3102,Bean Station,Tennessee,TN
5127,1002.064337,187,Beaman,Iowa,IA
14639,185.77962915,451,Beallsville,Pennsylvania,PA
12889,1055.5979011,383,Beallsville,Ohio,OH
5126,19.500519783,14,Beaconsfield,Iowa,IA
5125,477.76886326,479,Beacon,Iowa,IA
11371,3064.5666226,14523,Beacon,New York,NY
10919,4078.7999126,11270,Beachwood,New Jersey,NJ
12888,2216.5788784,11658,Beachwood,Ohio,OH
3269,1960.8969814,13867,Beach Park,Illinois,IL
10918,1216.0838409,1191,Beach Haven,New Jersey,NJ
12887,2174.614731,995,Beach City,Ohio,OH
16621,605.55662175,2712,Beach City,Texas,TX
12503,446.10361011,1051,Beach,North Dakota,ND
6045,692.6653153,302,Bazine,Kansas,KS
10375,59.373951702,29,Bazile Mills,Nebraska,NE
11370,4651.2383431,6744,Bayville,New York,NY
16620,102.21395195,397,Bayview,Texas,TX
16619,2088.152632,77024,Baytown,Texas,TX
18832,1823.0730179,4354,Bayside,Wisconsin,WI
16618,311.99872164,317,Bayside,Texas,TX
8163,2152.1785759,3792,Bayport,Minnesota,MN
16617,5102.9972091,1635,Bayou Vista,Texas,TX
32,332.86165159,2503,Bayou La Batre,Alabama,AL
10917,11179.790723,65083,Bayonne,New Jersey,NJ
3267,420.3943979,197,Baylis,Illinois,IL
18831,554.52934203,477,Bayfield,Wisconsin,WI
1696,1649.3499846,2705,Bayfield,Colorado,CO
11955,667.13414205,1236,Bayboro,North Carolina,NC
10374,1586.4648443,1103,Bayard,Nebraska,NE
11230,2249.3832042,2157,Bayard,New Mexico,NM
5124,993.39241985,455,Bayard,Iowa,IA
18575,855.87740823,266,Bayard,West Virginia,WV
12886,3349.9880348,15295,Bay Village,Ohio,OH
3268,591.83747571,403,Bay View Gardens,Illinois,IL
12885,2191.2126505,605,Bay View,Ohio,OH
8983,919.90586991,13515,Bay St. Louis,Mississippi,MS
8984,113.28796864,1693,Bay Springs,Mississippi,MS
31,538.51617326,9291,Bay Minette,Alabama,AL
2063,2.3548276606,51,Bay Lake,Florida,FL
10916,1668.6636385,977,Bay Head,New Jersey,NJ
2062,15046.467444,5964,Bay Harbor Islands,Florida,FL
18830,837.51798773,495,Bay City,Wisconsin,WI
7616,3248.1110321,33019,Bay City,Michigan,MI
14372,1102.0433265,1391,Bay City,Oregon,OR
16616,1894.2107189,17534,Bay City,Texas,TX
729,586.07935933,1804,Bay,Arkansas,AR
6044,1252.7179456,3944,Baxter Springs,Kansas,KS
11369,5764.9422822,1052,Baxter Estates,New York,NY
