Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category,Water Exposure,Water Type,Animal Type,Animal Type Specify,Water Status
2014,6,Virginia,Person-to-person,Norovirus,,Suspected,Hospital,15,10,15,0,15,,,,,,,,
2015,2,Virginia,Person-to-person,Norovirus,,Suspected,School/college/university,61,0,61,0,61,,,,,,,,
2014,12,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,37,0,37,0,37,,,,,,,,
2014,2,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,33,0,,0,,,,,,,,,
2009,12,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,10,0,,0,,,,,,,,,
2014,3,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,51,0,51,0,51,,,,,,,,
2012,3,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,23,0,,0,,,,,,,,,
2014,2,Virginia,Person-to-person,Rotavirus,,Confirmed,Long-term care/nursing home/assisted living facility,35,3,,0,,,,,,,,,
2012,2,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,51,4,51,0,51,,,,,,,,
2015,12,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,5,0,5,0,5,,,,,,,,
2015,2,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,81,5,,0,,,,,,,,,
2016,6,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,7,0,7,0,7,,,,,,,,
2013,9,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,16,0,16,0,16,,,,,,,,
2015,2,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,84,4,84,0,84,,,,,,,,
2012,2,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,47,1,,0,,,,,,,,,
2010,4,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,55,0,55,0,55,,,,,,,,
2013,3,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,61,0,61,0,61,,,,,,,,
2014,3,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,17,0,17,0,17,,,,,,,,
2010,3,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,158,0,158,0,158,,,,,,,,
2012,2,Virginia,Person-to-person,Norovirus,,Suspected,Restaurant,29,0,,0,,,,,,,,,
2014,2,Virginia,Person-to-person,Norovirus,,Confirmed,Hospital,113,0,113,0,113,,,,,,,,
2014,4,Virginia,Person-to-person,Norovirus,,Suspected,"Other, specify",33,0,33,0,33,,,,,,,,
2011,1,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,16,0,,0,,,,,,,,,
2011,12,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,13,0,,0,,,,,,,,,
2012,2,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,16,0,16,0,16,,,,,,,,
2010,2,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,72,3,72,0,72,,,,,,,,
2013,12,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,25,0,25,0,25,,,,,,,,
2014,12,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,79,0,,0,,,,,,,,,
2011,1,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,12,0,12,0,12,,,,,,,,
2015,1,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,20,0,20,0,20,,,,,,,,
2010,2,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,60,0,,0,,,,,,,,,
2016,2,Virginia,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,15,0,15,0,15,,,,,,,,
2015,3,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,40,0,40,0,40,,,,,,,,
2011,12,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,61,0,61,0,61,,,,,,,,
2010,3,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,33,3,33,0,33,,,,,,,,
2011,12,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,26,2,26,0,26,,,,,,,,
2015,1,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,36,0,36,0,36,,,,,,,,
2011,10,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,13,0,13,0,13,,,,,,,,
2010,3,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,42,3,42,0,42,,,,,,,,
2013,2,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,13,0,13,0,13,,,,,,,,
2016,3,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,10,0,10,0,10,,,,,,,,
2010,2,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,19,1,19,0,19,,,,,,,,
2014,4,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,17,0,17,0,17,,,,,,,,
2011,12,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,53,0,53,0,53,,,,,,,,
2014,12,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,13,0,,0,,,,,,,,,
2010,1,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,4,0,4,0,4,,,,,,,,
2012,2,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,28,2,28,0,28,,,,,,,,
2015,2,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,18,0,18,0,18,,,,,,,,
2010,12,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,46,0,46,0,46,,,,,,,,
2009,1,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,26,1,,0,,,,,,,,,
2009,9,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,10,0,10,0,10,,,,,,,,
2014,1,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,15,0,15,0,15,,,,,,,,
2013,2,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,12,0,12,0,12,,,,,,,,
2016,1,Virginia,Person-to-person,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,10,0,10,0,10,,,,,,,,
2014,2,Virginia,Person-to-person,Norovirus,,Suspected,"Other, specify",15,1,,0,,,,,,,,,
2012,2,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,54,1,54,1,54,,,,,,,,
2015,2,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,19,0,,0,,,,,,,,,
2015,3,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,17,0,17,0,17,,,,,,,,
2011,3,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,28,0,28,0,28,,,,,,,,
2011,2,Virginia,Person-to-person,Norovirus,,Suspected,"Other, specify",8,0,,0,,,,,,,,,
2011,3,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,55,2,55,0,55,,,,,,,,
2013,12,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,36,0,36,0,36,,,,,,,,
2010,12,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,13,0,,0,,,,,,,,,
2016,3,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,35,0,35,0,35,,,,,,,,
2013,2,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,57,5,57,0,57,,,,,,,,
2011,3,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,50,2,50,0,50,,,,,,,,
2009,8,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,29,0,29,0,29,,,,,,,,
2010,2,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,73,0,73,0,73,,,,,,,,
2013,2,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,12,0,12,0,12,,,,,,,,
2011,2,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,28,0,28,0,28,,,,,,,,
2014,3,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,48,0,48,0,48,,,,,,,,
2011,1,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,91,3,91,1,91,,,,,,,,
2012,12,Virginia,Person-to-person,Norovirus,,Confirmed,School/college/university,68,0,68,0,68,,,,,,,,
2011,3,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,11,2,11,0,11,,,,,,,,
2011,2,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,64,1,64,0,64,,,,,,,,
2014,4,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,18,0,18,0,18,,,,,,,,
2014,5,Virginia,Person-to-person,Norovirus,,Suspected,Child day care,12,0,,0,,,,,,,,,
2010,3,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,44,2,44,0,44,,,,,,,,
2010,12,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,75,0,75,0,75,,,,,,,,
2011,12,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,19,0,19,0,19,,,,,,,,
2016,2,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,16,0,16,0,16,,,,,,,,
2015,9,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,21,0,,0,,,,,,,,,
2013,2,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,18,0,,0,,,,,,,,,
2010,3,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,22,0,22,0,22,,,,,,,,
2013,12,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,10,1,10,0,10,,,,,,,,
2011,12,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,20,0,20,0,20,,,,,,,,
2010,2,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,12,2,12,0,12,,,,,,,,
2012,1,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,22,0,22,0,22,,,,,,,,
2014,3,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,110,0,110,1,110,,,,,,,,
2014,1,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,6,0,6,0,6,,,,,,,,
2015,4,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,44,0,44,0,44,,,,,,,,
2010,2,Virginia,Person-to-person,Norovirus,,Suspected,School/college/university,150,0,150,0,150,,,,,,,,
2014,9,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,24,0,24,0,24,,,,,,,,
2014,2,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,66,0,66,0,66,,,,,,,,
2011,3,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,6,1,6,0,6,,,,,,,,
2010,7,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,18,0,18,0,18,,,,,,,,
2012,2,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,50,1,,0,,,,,,,,,
2016,1,Virginia,Person-to-person,Sapovirus,,Confirmed,Long-term care/nursing home/assisted living facility,36,0,36,0,36,,,,,,,,
2015,3,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,59,2,,0,,,,,,,,,
2011,2,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,6,0,6,0,6,,,,,,,,
2009,2,Virginia,Person-to-person,Norovirus,,Suspected,School/college/university,100,0,100,0,100,,,,,,,,
2011,3,Virginia,Person-to-person,Norovirus,,Confirmed,"Other, specify",70,1,70,0,70,,,,,,,,
2016,1,Virginia,Person-to-person,Norovirus Genogroup II,GII.1,Confirmed,"Other, specify",67,1,67,0,67,,,,,,,,
2011,11,Virginia,Person-to-person,Norovirus,,Suspected,Child day care,20,0,,0,,,,,,,,,
2012,12,Virginia,Person-to-person,Norovirus,,Suspected,Restaurant,3,0,,0,,,,,,,,,
2010,3,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,37,0,37,0,37,,,,,,,,
2011,3,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,37,0,37,0,37,,,,,,,,
2013,3,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,73,1,73,0,73,,,,,,,,
2013,2,Virginia,Person-to-person,Norovirus,,Suspected,"Other, specify",9,0,9,0,9,,,,,,,,
2012,2,Virginia,Person-to-person,Norovirus,,Suspected,Office/indoor workplace,6,0,,0,,,,,,,,,
2011,4,Virginia,Person-to-person,Norovirus,,Confirmed,School/college/university,3,0,3,0,3,,,,,,,,
2012,11,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,56,6,56,0,56,,,,,,,,
2010,12,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,10,0,,0,,,,,,,,,
2010,12,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,35,0,,0,,,,,,,,,
2015,3,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,44,1,44,0,44,,,,,,,,
2017,2,Pennsylvania,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,42,1,39,0,39,,,,,,,,
2017,2,Pennsylvania,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,7,0,7,0,7,,,,,,,,
2017,2,Pennsylvania,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,7,0,7,0,7,,,,,,,,
2012,2,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,23,0,23,1,23,,,,,,,,
2010,3,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,21,0,21,0,21,,,,,,,,
2012,12,Virginia,Person-to-person,Norovirus,,Suspected,"Other, specify",20,0,,0,,,,,,,,,
2010,2,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,46,0,46,0,46,,,,,,,,
2010,1,Virginia,Person-to-person,Norovirus,,Suspected,"Other, specify",20,0,,0,,,,,,,,,
2016,2,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,20,0,20,0,20,,,,,,,,
2010,3,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,15,0,15,0,15,,,,,,,,
2015,1,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,38,0,,0,,,,,,,,,
2013,1,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,23,0,23,0,23,,,,,,,,
2013,3,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,14,0,14,0,14,,,,,,,,
2012,12,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,40,0,,0,,,,,,,,,
2011,12,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,24,0,24,0,24,,,,,,,,
2013,2,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,24,0,,0,,,,,,,,,
2013,2,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,11,0,,0,,,,,,,,,
2012,12,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,20,2,,0,,,,,,,,,
2014,12,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,50,0,50,0,50,,,,,,,,
2014,1,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,147,0,,0,,,,,,,,,
2010,3,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,32,0,,0,,,,,,,,,
2013,3,Virginia,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,27,1,27,0,27,,,,,,,,
2014,1,Virginia,Person-to-person,Norovirus,,Confirmed,Hotel/motel,21,0,21,0,21,,,,,,,,
2012,1,Virginia,Person-to-person,Norovirus,,Suspected,Hospital,26,0,26,0,26,,,,,,,,
2013,4,Virginia,Person-to-person,Sapovirus,,Confirmed,Long-term care/nursing home/assisted living facility,3,0,,0,,,,,,,,,
2017,3,South Carolina,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,19,2,19,0,19,,,,,,,,
2017,3,Tennessee,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,37,,0,0,37,,,,,,,,
2017,3,Minnesota,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,14,1,14,0,14,,,,,,,,
2017,1,Indiana,Person-to-person,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,116,6,116,0,116,,,,,,,,
2016,12,Indiana,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,10,0,0,0,0,,,,,,,,
2016,12,Indiana,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,28,1,28,0,28,,,,,,,,
2016,12,Indiana,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,108,0,108,0,108,,,,,,,,
2017,2,Texas,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,80,0,0,0,0,,,,,,,,
2017,3,Minnesota,Person-to-person,Norovirus,,Suspected,Prison/jail,15,0,15,0,15,,,,,,,,
2017,2,Texas,Person-to-person,Norovirus unknown,,Confirmed,Hospital,33,0,1,0,1,,,,,,,,
2017,1,Minnesota,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,43,0,0,0,43,,,,,,,,
2017,3,Virginia,Person-to-person,Norovirus Genogroup II; Norovirus Genogroup II,GII.4 Sydney; unknown,Suspected; Suspected,Long-term care/nursing home/assisted living facility,45,5,45,0,45,,,,,,,,
2017,3,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,13,0,13,0,13,,,,,,,,
